Order,Lot Frontage,Lot Frontage,Garage Area,House Style,Fireplaces,Garage Type,Garage Cars,Yr Sold,SalePrice
1210,82.0,82.0,490.0,SLvl,0,Attchd,2.0,2008,174900
1211,80.0,80.0,384.0,1Story,1,Attchd,1.0,2008,140000
1212,75.0,75.0,504.0,1Story,0,Attchd,2.0,2008,145000
1213,85.0,85.0,502.0,SLvl,1,Attchd,2.0,2008,179900
1214,82.0,82.0,520.0,SLvl,0,Attchd,2.0,2008,168500
1215,90.0,90.0,451.0,1Story,0,Attchd,2.0,2008,140000
1216,72.0,72.0,312.0,1Story,0,Attchd,1.0,2008,145500
1217,80.0,80.0,528.0,1Story,0,Detchd,2.0,2008,142000
1218,,,312.0,1Story,1,Attchd,1.0,2008,141000
1219,,,264.0,1Story,0,Attchd,1.0,2008,153000
1220,,,287.0,1Story,0,Detchd,1.0,2008,72500
1221,56.0,56.0,0.0,1Story,0,,0.0,2008,52000
1222,50.0,50.0,205.0,1.5Unf,2,Attchd,1.0,2008,118000
1223,50.0,50.0,231.0,2Story,0,Basment,1.0,2008,87000
1224,80.0,80.0,450.0,1Story,0,Attchd,2.0,2008,141500
1225,80.0,80.0,288.0,1.5Fin,0,Attchd,1.0,2008,119000
1226,80.0,80.0,264.0,1Story,1,Attchd,1.0,2008,141500
1227,80.0,80.0,377.0,SLvl,1,BuiltIn,1.0,2008,165500
1228,63.0,63.0,312.0,1Story,0,Attchd,1.0,2008,112900
1229,,,492.0,2Story,2,Attchd,2.0,2008,201800
1230,80.0,80.0,504.0,1Story,1,Attchd,2.0,2008,163000
1231,75.0,75.0,456.0,1Story,0,Attchd,2.0,2008,139950
1232,80.0,80.0,462.0,1Story,1,Attchd,2.0,2008,174000
1233,101.0,101.0,296.0,SLvl,1,Basment,1.0,2008,165000
1234,90.0,90.0,480.0,2Story,1,Attchd,2.0,2008,227000
1235,,,260.0,1Story,0,Attchd,1.0,2008,135000
1236,71.0,71.0,336.0,1Story,0,Detchd,1.0,2008,124000
1237,70.0,70.0,506.0,1Story,0,Detchd,2.0,2008,140000
1238,74.0,74.0,292.0,1Story,2,Attchd,1.0,2008,136500
1239,82.0,82.0,480.0,1Story,0,Attchd,1.0,2008,185000
1240,76.0,76.0,433.0,1Story,1,Attchd,2.0,2008,163000
1241,90.0,90.0,441.0,1Story,1,Attchd,2.0,2008,166800
1242,72.0,72.0,297.0,1Story,1,Attchd,1.0,2008,139000
1243,80.0,80.0,458.0,1Story,2,Attchd,2.0,2008,166000
1244,75.0,75.0,288.0,1Story,0,Attchd,1.0,2008,136000
1245,75.0,75.0,384.0,1Story,0,Attchd,1.0,2008,133000
1246,60.0,60.0,240.0,1Story,0,Attchd,1.0,2008,116000
1247,102.0,102.0,636.0,1Story,0,Detchd,2.0,2008,137500
1248,,,400.0,1Story,0,Detchd,2.0,2008,130000
1249,95.0,95.0,540.0,1Story,2,Attchd,2.0,2008,180000
1250,60.0,60.0,840.0,1Story,0,Detchd,2.0,2008,139000
1251,57.0,57.0,240.0,1Story,0,Attchd,1.0,2008,110000
1252,71.0,71.0,301.0,1Story,1,Attchd,1.0,2008,100000
1253,80.0,80.0,336.0,1.5Fin,0,Detchd,1.0,2008,118500
1254,76.0,76.0,484.0,1Story,0,Detchd,2.0,2008,146000
1255,60.0,60.0,390.0,1Story,0,Detchd,1.0,2008,89900
1256,45.0,45.0,288.0,1.5Fin,0,Detchd,1.0,2008,114000
1257,60.0,60.0,288.0,1.5Fin,1,Attchd,1.0,2008,140000
1258,60.0,60.0,308.0,1Story,0,Detchd,1.0,2008,86900
1259,60.0,60.0,1488.0,1.5Fin,1,Detchd,4.0,2008,139000
1260,60.0,60.0,0.0,2Story,0,,0.0,2008,106250
1261,70.0,70.0,490.0,2Story,1,Attchd,2.0,2008,171000
1262,78.0,78.0,372.0,1Story,1,Attchd,2.0,2008,139000
1263,76.0,76.0,495.0,1Story,1,Attchd,2.0,2008,186000
1264,,,352.0,1Story,1,Attchd,1.0,2008,157000
1265,,,401.0,1Story,0,CarPort,1.0,2008,148000
1266,313.0,313.0,505.0,1Story,1,Attchd,2.0,2008,242000
1267,74.0,74.0,414.0,1Story,0,Attchd,2.0,2008,116000
1268,60.0,60.0,576.0,1Story,1,Detchd,2.0,2008,94000
1269,60.0,60.0,420.0,1Story,0,Detchd,2.0,2008,98300
1270,70.0,70.0,404.0,SLvl,0,Basment,1.0,2008,127000
1271,80.0,80.0,311.0,1Story,0,Attchd,1.0,2008,159000
1272,80.0,80.0,299.0,1Story,0,Attchd,1.0,2008,125900
1273,70.0,70.0,308.0,1Story,1,Detchd,1.0,2008,155000
1274,60.0,60.0,576.0,1.5Fin,0,Detchd,2.0,2008,138000
1275,64.0,64.0,280.0,1.5Unf,0,Detchd,1.0,2008,112500
1276,59.0,59.0,528.0,1.5Unf,0,Detchd,2.0,2008,105500
1277,60.0,60.0,240.0,1.5Fin,0,Attchd,1.0,2008,127500
1278,113.0,113.0,0.0,1Story,0,,0.0,2008,130000
1279,60.0,60.0,480.0,1.5Fin,0,Detchd,2.0,2008,150000
1280,60.0,60.0,350.0,1Story,0,Attchd,1.0,2008,109500
1281,71.0,71.0,483.0,2Story,1,Attchd,2.0,2008,140000
1282,80.0,80.0,442.0,2Story,0,Attchd,2.0,2008,167900
1283,69.0,69.0,264.0,1Story,0,Attchd,1.0,2008,136870
1284,56.0,56.0,308.0,1Story,0,Detchd,1.0,2008,143000
1285,30.0,30.0,504.0,1Story,0,Detchd,2.0,2008,73000
1286,60.0,60.0,686.0,2Story,1,Detchd,2.0,2008,157500
1287,57.0,57.0,400.0,1.5Fin,0,Detchd,2.0,2008,122600
1288,80.0,80.0,330.0,2Story,0,Attchd,1.0,2008,111000
1289,60.0,60.0,520.0,1.5Fin,2,Detchd,2.0,2008,256000
1290,60.0,60.0,256.0,1Story,0,Detchd,1.0,2008,64000
1291,60.0,60.0,308.0,2.5Unf,0,Detchd,1.0,2008,139500
1292,63.0,63.0,0.0,1.5Fin,0,,0.0,2008,118000
1293,63.0,63.0,484.0,1.5Fin,0,Detchd,2.0,2008,200000
1294,63.0,63.0,440.0,1.5Fin,0,Detchd,2.0,2008,119164
1295,81.0,81.0,225.0,1.5Fin,1,Detchd,1.0,2008,122250
1296,60.0,60.0,0.0,1Story,1,,0.0,2008,120000
1297,60.0,60.0,828.0,1.5Fin,2,Detchd,2.0,2008,155000
1298,60.0,60.0,200.0,1Story,0,Detchd,1.0,2008,78000
1299,44.0,44.0,0.0,1.5Fin,0,,0.0,2008,95000
1300,50.0,50.0,250.0,1Story,0,Detchd,1.0,2008,115000
1301,100.0,100.0,528.0,1Story,0,Attchd,2.0,2008,147000
1302,75.0,75.0,869.0,1.5Fin,1,Detchd,3.0,2008,140000
1303,62.0,62.0,297.0,1Story,0,Detchd,1.0,2008,46500
1304,50.0,50.0,288.0,1Story,0,Attchd,1.0,2008,112500
1305,50.0,50.0,281.0,1Story,0,Detchd,1.0,2008,107900
1306,103.0,103.0,0.0,1Story,0,,0.0,2008,65000
1307,87.0,87.0,870.0,2.5Fin,1,Attchd,3.0,2008,295000
1308,69.0,69.0,420.0,2Story,0,Detchd,2.0,2008,139500
1309,100.0,100.0,720.0,1.5Fin,1,Detchd,3.0,2008,153900
1310,53.0,53.0,288.0,2Story,0,Detchd,1.0,2008,132000
1311,34.0,34.0,513.0,2Story,0,Detchd,3.0,2008,98000
1312,69.0,69.0,308.0,1.5Fin,0,Detchd,1.0,2008,114000
1313,60.0,60.0,393.0,2Story,0,2Types,2.0,2008,130000
1314,60.0,60.0,396.0,2.5Unf,1,Detchd,2.0,2008,129500
1315,60.0,60.0,0.0,2Story,0,,0.0,2008,129400
1316,60.0,60.0,360.0,2Story,1,Detchd,2.0,2008,161000
1317,60.0,60.0,672.0,1.5Fin,1,Detchd,2.0,2008,163000
1318,35.0,35.0,0.0,2.5Unf,1,,0.0,2008,128000
1319,50.0,50.0,0.0,2Story,0,,0.0,2008,122000
1320,,,288.0,1.5Fin,1,Detchd,1.0,2008,116900
1321,75.0,75.0,880.0,2.5Unf,1,Detchd,2.0,2008,325000
1322,60.0,60.0,400.0,2Story,0,Detchd,2.0,2008,55000
1323,60.0,60.0,342.0,2Story,1,Detchd,2.0,2008,184000
1324,65.0,65.0,308.0,1Story,0,Detchd,1.0,2008,110000
1325,81.0,81.0,352.0,1.5Fin,0,Attchd,1.0,2008,131500
1326,70.0,70.0,308.0,1Story,0,Detchd,1.0,2008,97000
1327,52.0,52.0,308.0,1Story,0,Detchd,1.0,2008,115500
1328,55.0,55.0,288.0,1Story,1,Detchd,1.0,2008,138000
1329,,,252.0,1.5Fin,0,Attchd,1.0,2008,108000
1330,50.0,50.0,308.0,1Story,0,Detchd,1.0,2008,79500
1331,,,240.0,1.5Fin,1,Detchd,1.0,2008,153000
1332,50.0,50.0,0.0,1.5Unf,0,,0.0,2008,109500
1333,50.0,50.0,240.0,1.5Fin,0,Detchd,1.0,2008,124000
1334,59.0,59.0,200.0,2Story,0,Detchd,1.0,2008,106900
1335,50.0,50.0,240.0,1.5Fin,1,Detchd,1.0,2008,164900
1336,50.0,50.0,370.0,1Story,1,Detchd,2.0,2008,119000
1337,50.0,50.0,208.0,1.5Fin,1,BuiltIn,1.0,2008,120000
1338,50.0,50.0,672.0,1.5Fin,0,Detchd,1.0,2008,157000
1339,50.0,50.0,240.0,1.5Fin,1,Detchd,1.0,2008,105000
1340,50.0,50.0,160.0,1.5Unf,0,Detchd,1.0,2008,113000
1341,60.0,60.0,355.0,1.5Fin,1,BuiltIn,1.0,2008,115000
1342,99.0,99.0,280.0,1Story,0,Detchd,1.0,2008,79000
1343,52.0,52.0,336.0,1.5Fin,0,Detchd,1.0,2008,123000
1344,,,164.0,1Story,0,Attchd,1.0,2008,81300
1345,52.0,52.0,360.0,1.5Fin,1,Detchd,2.0,2008,162900
1346,52.0,52.0,400.0,1.5Fin,1,Detchd,2.0,2008,150000
1347,51.0,51.0,576.0,2Story,0,Detchd,2.0,2008,123500
1348,51.0,51.0,468.0,1.5Fin,2,Detchd,2.0,2008,129900
1349,60.0,60.0,502.0,2Story,0,Detchd,2.0,2008,128000
1350,60.0,60.0,240.0,1Story,0,Detchd,1.0,2008,68500
1351,50.0,50.0,240.0,1.5Fin,0,Detchd,1.0,2008,127000
1352,64.0,64.0,370.0,1.5Fin,1,Detchd,2.0,2008,207000
1353,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2008,184000
1354,60.0,60.0,672.0,1.5Fin,0,Detchd,2.0,2008,162500
1355,,,240.0,1.5Fin,0,Detchd,1.0,2008,145000
1356,55.0,55.0,275.0,1Story,0,Detchd,1.0,2008,130000
1357,57.0,57.0,360.0,2.5Unf,0,Detchd,1.0,2008,160000
1358,,,228.0,2Story,1,Detchd,1.0,2008,161000
1359,63.0,63.0,228.0,1.5Fin,0,Detchd,1.0,2008,127500
1360,,,440.0,1Story,0,Detchd,2.0,2008,93850
1361,60.0,60.0,308.0,2Story,0,Detchd,1.0,2008,136000
1362,60.0,60.0,400.0,1.5Fin,1,Detchd,2.0,2008,141000
1363,,,400.0,1.5Fin,0,Detchd,2.0,2008,120000
1364,60.0,60.0,320.0,1Story,0,Detchd,2.0,2008,127500
1365,62.0,62.0,384.0,1.5Fin,1,Detchd,1.0,2008,127000
1366,,,0.0,1.5Fin,0,,0.0,2008,89500
1367,49.0,49.0,720.0,1Story,0,Detchd,2.0,2008,125000
1368,60.0,60.0,0.0,1.5Fin,0,,0.0,2008,79900
1369,60.0,60.0,576.0,1Story,0,Detchd,2.0,2008,85000
1370,60.0,60.0,0.0,2Story,0,,0.0,2008,82375
1371,60.0,60.0,216.0,1.5Fin,0,Detchd,1.0,2008,135000
1372,82.0,82.0,240.0,1Story,0,Detchd,1.0,2008,124000
1373,55.0,55.0,322.0,1Story,1,Attchd,1.0,2008,134000
1374,115.0,115.0,312.0,1.5Fin,1,Attchd,1.0,2008,135000
1375,80.0,80.0,680.0,1.5Fin,1,Detchd,2.0,2008,134432
1376,62.0,62.0,0.0,1.5Fin,0,,0.0,2008,127500
1377,,,440.0,SFoyer,0,Detchd,2.0,2008,148000
1378,70.0,70.0,384.0,1Story,0,Detchd,1.0,2008,129500
1379,80.0,80.0,484.0,SLvl,1,Attchd,2.0,2008,157500
1380,,,408.0,1Story,0,Attchd,1.0,2008,109900
1381,68.0,68.0,294.0,1Story,0,Attchd,1.0,2008,145000
1382,57.0,57.0,450.0,1Story,0,Attchd,2.0,2008,130000
1383,,,504.0,SFoyer,1,Basment,2.0,2008,153000
1384,,,270.0,1Story,0,Attchd,1.0,2008,120000
1385,,,506.0,SFoyer,0,Attchd,2.0,2008,152000
1386,60.0,60.0,400.0,SFoyer,0,CarPort,2.0,2008,108959
1387,60.0,60.0,400.0,1Story,0,CarPort,2.0,2008,95541
1388,,,0.0,1Story,0,,0.0,2008,80000
1389,,,271.0,1Story,0,Attchd,1.0,2008,149350
1390,94.0,94.0,300.0,1Story,0,Attchd,1.0,2008,144900
1391,88.0,88.0,621.0,1Story,1,Attchd,2.0,2008,185000
1392,,,354.0,1Story,1,Attchd,1.0,2008,165000
1393,,,564.0,1Story,1,Attchd,2.0,2008,235000
1394,85.0,85.0,300.0,SLvl,0,BuiltIn,1.0,2008,140000
1395,60.0,60.0,240.0,1Story,0,Detchd,1.0,2008,108000
1396,,,626.0,1Story,2,Basment,2.0,2008,145000
1397,63.0,63.0,627.0,1.5Fin,0,2Types,3.0,2008,152400
1398,,,912.0,SLvl,0,2Types,3.0,2008,144000
1399,,,431.0,1Story,1,Attchd,2.0,2008,173000
1400,83.0,83.0,505.0,2Story,1,Attchd,2.0,2008,192000
1401,82.0,82.0,478.0,1Story,2,Attchd,2.0,2008,245000
1402,73.0,73.0,439.0,1Story,2,Attchd,2.0,2008,241500
1403,,,529.0,1Story,2,Attchd,2.0,2008,256000
1404,124.0,124.0,312.0,SLvl,1,Basment,1.0,2008,177000
1405,50.0,50.0,249.0,1.5Fin,1,Attchd,1.0,2008,125600
1406,85.0,85.0,495.0,1Story,2,Attchd,2.0,2008,155000
1407,75.0,75.0,360.0,1.5Fin,1,Detchd,2.0,2008,240000
1408,85.0,85.0,0.0,1Story,2,,0.0,2008,260000
1409,66.0,66.0,396.0,1.5Fin,1,Detchd,2.0,2008,185000
1410,120.0,120.0,540.0,2Story,2,Basment,2.0,2008,235000
1411,68.0,68.0,322.0,1Story,1,Attchd,1.0,2008,159900
1412,50.0,50.0,0.0,SFoyer,0,,0.0,2008,99600
1413,50.0,50.0,280.0,2Story,0,Detchd,1.0,2008,134500
1414,50.0,50.0,384.0,1.5Fin,0,Detchd,1.0,2008,119000
1415,70.0,70.0,0.0,2Story,0,,0.0,2008,107500
1416,68.0,68.0,240.0,1Story,0,Detchd,1.0,2008,125000
1417,60.0,60.0,0.0,1.5Fin,0,,0.0,2008,79000
1418,60.0,60.0,200.0,1.5Fin,0,Detchd,1.0,2008,95000
1419,86.0,86.0,514.0,2Story,1,Attchd,2.0,2008,262280
1420,,,614.0,2Story,1,BuiltIn,2.0,2008,260000
1421,80.0,80.0,534.0,1Story,1,Attchd,2.0,2008,226500
1422,,,453.0,2Story,1,Attchd,2.0,2008,225000
1423,85.0,85.0,472.0,SLvl,1,Attchd,2.0,2008,229000
1424,65.0,65.0,484.0,2Story,1,BuiltIn,2.0,2008,177439
1425,65.0,65.0,864.0,1Story,1,Attchd,3.0,2008,248500
1426,91.0,91.0,1348.0,1Story,2,Attchd,3.0,2008,475000
1427,91.0,91.0,874.0,1Story,2,Attchd,3.0,2008,395039
1428,59.0,59.0,678.0,2Story,1,Attchd,3.0,2008,228000
1429,,,811.0,SLvl,1,Attchd,3.0,2008,225000
1430,,,438.0,1Story,1,Attchd,2.0,2008,195000
1431,79.0,79.0,603.0,2Story,0,Attchd,2.0,2008,200000
1432,65.0,65.0,528.0,1Story,0,Detchd,2.0,2008,155000
1433,75.0,75.0,352.0,1Story,0,Attchd,1.0,2008,144000
1434,57.0,57.0,672.0,1Story,0,Detchd,2.0,2008,145000
1435,,,558.0,1Story,1,Attchd,2.0,2008,226001
1436,,,600.0,2Story,0,Attchd,2.0,2008,215700
1437,68.0,68.0,532.0,2Story,0,Attchd,2.0,2008,207500
1438,68.0,68.0,588.0,2Story,0,Attchd,2.0,2008,193000
1439,57.0,57.0,527.0,2Story,0,Attchd,2.0,2008,188000
1440,93.0,93.0,577.0,1Story,0,Attchd,2.0,2008,191000
1441,88.0,88.0,530.0,1Story,1,Attchd,2.0,2008,221000
1442,80.0,80.0,564.0,2Story,1,Attchd,2.0,2008,231500
1443,75.0,75.0,626.0,2Story,0,Attchd,2.0,2008,235000
1444,68.0,68.0,608.0,2Story,1,Attchd,2.0,2008,223500
1445,,,308.0,1Story,0,Detchd,1.0,2008,130250
1446,65.0,65.0,328.0,SLvl,0,Attchd,1.0,2008,149900
1447,,,528.0,1Story,0,Attchd,2.0,2008,158000
1448,,,576.0,SLvl,0,Detchd,2.0,2008,147000
1449,,,576.0,1Story,1,Detchd,2.0,2008,143195
1450,40.0,40.0,440.0,1Story,0,Attchd,2.0,2008,163000
1451,88.0,88.0,280.0,1Story,0,Detchd,1.0,2008,110000
1452,60.0,60.0,352.0,1Story,0,Detchd,1.0,2008,127000
1453,60.0,60.0,352.0,1Story,0,Detchd,1.0,2008,124900
1454,75.0,75.0,534.0,1Story,1,Attchd,2.0,2008,230000
1455,75.0,75.0,577.0,2Story,1,Attchd,2.0,2008,237000
1456,,,839.0,2Story,1,Attchd,3.0,2008,235000
1457,,,570.0,2Story,1,Attchd,2.0,2008,230500
1458,73.0,73.0,660.0,2Story,2,Attchd,3.0,2008,230000
1459,75.0,75.0,541.0,2Story,1,Attchd,2.0,2008,222500
1460,,,905.0,2Story,1,BuiltIn,2.0,2008,287000
1461,,,725.0,2Story,1,BuiltIn,3.0,2008,274000
1462,,,715.0,1Story,1,Attchd,3.0,2008,300000
1463,,,779.0,2Story,1,Attchd,2.0,2008,255900
1464,65.0,65.0,543.0,2Story,0,Attchd,2.0,2008,224900
1465,41.0,41.0,596.0,2Story,1,BuiltIn,2.0,2008,240000
1466,72.0,72.0,595.0,2Story,0,Attchd,2.0,2008,183000
1467,96.0,96.0,560.0,2Story,1,Attchd,2.0,2008,207000
1468,70.0,70.0,493.0,2Story,1,Attchd,2.0,2008,210000
1469,37.0,37.0,420.0,1Story,0,Attchd,2.0,2008,136500
1470,,,420.0,1Story,0,Attchd,2.0,2008,145000
1471,75.0,75.0,508.0,1Story,1,Attchd,2.0,2008,208900
1472,83.0,83.0,721.0,SFoyer,0,Attchd,3.0,2008,185000
1473,70.0,70.0,532.0,1Story,0,Attchd,2.0,2008,214000
1474,65.0,65.0,548.0,2Story,0,Attchd,2.0,2008,208500
1475,75.0,75.0,470.0,1Story,0,Attchd,2.0,2008,186500
1476,65.0,65.0,484.0,1Story,0,Attchd,2.0,2008,210000
1477,64.0,64.0,520.0,2Story,0,Attchd,2.0,2008,185900
1478,85.0,85.0,484.0,1Story,0,Attchd,2.0,2008,179900
1479,85.0,85.0,814.0,1Story,0,Attchd,3.0,2008,218836
1480,74.0,74.0,610.0,1Story,0,Attchd,2.0,2008,193000
1481,63.0,63.0,410.0,2Story,1,Attchd,2.0,2008,189000
1482,,,420.0,1Story,1,Attchd,2.0,2008,149300
1483,,,420.0,1Story,1,Attchd,2.0,2008,141000
1484,,,420.0,1Story,1,Attchd,2.0,2008,149000
1485,,,420.0,1Story,1,Attchd,2.0,2008,144500
1486,67.0,67.0,0.0,1Story,0,,0.0,2008,85000
1487,67.0,67.0,0.0,1.5Fin,0,,0.0,2008,145900
1488,75.0,75.0,264.0,1Story,0,Attchd,1.0,2008,123000
1489,75.0,75.0,276.0,1Story,0,Attchd,1.0,2008,147500
1490,64.0,64.0,504.0,SFoyer,0,BuiltIn,2.0,2008,165000
1491,65.0,65.0,480.0,1Story,1,Detchd,2.0,2008,135000
1492,63.0,63.0,0.0,1Story,1,,0.0,2008,108000
1493,90.0,90.0,588.0,SFoyer,0,Detchd,2.0,2008,137500
1494,60.0,60.0,397.0,2Story,1,BuiltIn,2.0,2008,165400
1495,,,542.0,SLvl,1,Attchd,2.0,2008,147000
1496,72.0,72.0,440.0,2Story,1,Attchd,2.0,2008,160500
1497,60.0,60.0,451.0,1Story,0,Attchd,2.0,2008,176000
1498,123.0,123.0,624.0,1Story,2,Attchd,2.0,2008,284700
1499,313.0,313.0,1418.0,2Story,3,Attchd,2.0,2008,160000
1500,35.0,35.0,525.0,SLvl,0,Basment,2.0,2008,148000
1501,65.0,65.0,0.0,1Story,0,,0.0,2008,82000
1502,65.0,65.0,0.0,1Story,0,,0.0,2008,82000
1503,92.0,92.0,0.0,1Story,0,,0.0,2008,118000
1504,74.0,74.0,0.0,1Story,0,,0.0,2008,82500
1505,56.0,56.0,0.0,1Story,0,,0.0,2008,91900
1506,60.0,60.0,0.0,1.5Fin,0,,0.0,2008,120000
1507,57.0,57.0,0.0,1.5Fin,0,,0.0,2008,96000
1508,68.0,68.0,286.0,1Story,0,Attchd,1.0,2008,99000
1509,70.0,70.0,240.0,1.5Fin,0,Detchd,1.0,2008,130500
1510,60.0,60.0,548.0,1.5Fin,0,Detchd,1.0,2008,135000
1511,59.0,59.0,300.0,1.5Fin,0,Attchd,1.0,2008,135500
1512,62.0,62.0,312.0,SLvl,0,Basment,1.0,2008,100000
1513,67.0,67.0,205.0,1.5Fin,0,Detchd,1.0,2008,108000
1514,67.0,67.0,0.0,1Story,0,,0.0,2008,98000
1515,45.0,45.0,0.0,1Story,0,,0.0,2008,67000
1516,55.0,55.0,0.0,2Story,0,,0.0,2008,135900
1517,,,400.0,2Story,0,Detchd,1.0,2008,140000
1518,60.0,60.0,240.0,2.5Fin,1,Detchd,1.0,2008,179500
1519,60.0,60.0,576.0,1.5Fin,1,Detchd,2.0,2008,136500
1520,60.0,60.0,312.0,1Story,1,Attchd,1.0,2008,168000
1521,55.0,55.0,0.0,2Story,0,,0.0,2008,130000
1522,51.0,51.0,621.0,2Story,0,BuiltIn,2.0,2008,189000
1523,64.0,64.0,480.0,2.5Unf,2,Detchd,2.0,2008,161900
1524,66.0,66.0,369.0,2Story,1,Detchd,1.0,2008,145000
1525,79.0,79.0,672.0,2.5Fin,1,Detchd,2.0,2008,191000
1526,63.0,63.0,308.0,2Story,0,Attchd,1.0,2008,177000
1527,63.0,63.0,400.0,1.5Fin,0,Detchd,2.0,2008,147500
1528,52.0,52.0,160.0,1Story,0,Detchd,1.0,2008,91000
1529,54.0,54.0,180.0,2Story,1,Detchd,1.0,2008,231000
1530,51.0,51.0,240.0,1.5Fin,0,Detchd,1.0,2008,115000
1531,,,599.0,2Story,1,Attchd,2.0,2008,138000
1532,60.0,60.0,270.0,2Story,1,Attchd,1.0,2008,149000
1533,74.0,74.0,240.0,2Story,1,Detchd,1.0,2008,188700
1534,,,240.0,1.5Fin,1,Detchd,1.0,2008,198000
1535,,,225.0,1.5Fin,0,Detchd,1.0,2008,110000
1536,79.0,79.0,344.0,1Story,1,Attchd,1.0,2008,104000
1537,100.0,100.0,786.0,2Story,2,Detchd,2.0,2008,257076
1538,,,1014.0,1.5Fin,2,BuiltIn,3.0,2008,381000
1539,,,431.0,1.5Fin,2,Attchd,2.0,2008,311500
1540,70.0,70.0,506.0,1.5Fin,2,Attchd,2.0,2008,263400
1541,56.0,56.0,484.0,1Story,2,Attchd,2.0,2008,236500
1542,,,924.0,1Story,1,Detchd,2.0,2008,224000
1543,24.0,24.0,462.0,2Story,1,Detchd,2.0,2008,116500
1544,24.0,24.0,452.0,2Story,1,Attchd,2.0,2008,151000
1545,50.0,50.0,195.0,1Story,0,Detchd,1.0,2008,126000
1546,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2008,120000
1547,40.0,40.0,0.0,1Story,0,,0.0,2008,55000
1548,,,432.0,1Story,0,Detchd,1.0,2008,120500
1549,71.0,71.0,924.0,1Story,1,Detchd,1.0,2008,120500
1550,58.0,58.0,0.0,1.5Fin,0,,0.0,2008,119000
1551,75.0,75.0,288.0,SLvl,1,Attchd,1.0,2008,126000
1552,60.0,60.0,360.0,1Story,0,Detchd,1.0,2008,99500
1553,75.0,75.0,356.0,1.5Fin,0,Attchd,1.0,2008,165500
1554,80.0,80.0,487.0,1Story,0,Attchd,2.0,2008,13100
1555,60.0,60.0,185.0,2Story,0,Detchd,1.0,2008,89000
1556,50.0,50.0,250.0,2Story,0,Detchd,1.0,2008,40000
1557,52.0,52.0,195.0,1.5Fin,0,Detchd,1.0,2008,80900
1558,120.0,120.0,1248.0,1Story,0,Detchd,3.0,2008,81000
1559,60.0,60.0,216.0,2Story,0,Detchd,1.0,2008,65000
1560,64.0,64.0,482.0,1Story,1,Attchd,2.0,2008,392500
1561,44.0,44.0,525.0,1Story,1,Attchd,2.0,2008,294464
1562,44.0,44.0,482.0,1Story,1,Attchd,2.0,2008,250000
1563,44.0,44.0,482.0,1Story,1,Attchd,2.0,2008,275000
1564,,,786.0,1Story,0,Attchd,3.0,2008,300000
1565,,,857.0,1Story,2,Attchd,3.0,2008,271000
1566,,,816.0,2Story,1,Attchd,3.0,2008,213000
1567,76.0,76.0,358.0,SLvl,1,Attchd,1.0,2008,171000
1568,75.0,75.0,473.0,1Story,2,Detchd,2.0,2008,171500
1569,76.0,76.0,484.0,2Story,0,Attchd,2.0,2008,100000
1570,74.0,74.0,432.0,1Story,1,Attchd,2.0,2008,228500
1571,,,529.0,1.5Fin,2,Attchd,2.0,2008,228950
1572,42.0,42.0,512.0,1Story,1,Attchd,2.0,2008,241500
1573,,,665.0,1Story,1,Attchd,2.0,2008,287000
1574,74.0,74.0,788.0,1Story,0,Attchd,3.0,2008,294000
1575,71.0,71.0,800.0,1Story,1,Attchd,3.0,2008,293077
1576,107.0,107.0,612.0,2Story,1,Attchd,2.0,2008,264966
1577,73.0,73.0,400.0,SLvl,0,BuiltIn,2.0,2008,172500
1578,73.0,73.0,400.0,SLvl,0,BuiltIn,2.0,2008,167500
1579,81.0,81.0,666.0,2Story,0,Attchd,3.0,2008,218689
1580,75.0,75.0,438.0,1Story,1,Attchd,2.0,2008,150000
1581,47.0,47.0,616.0,1Story,1,Attchd,2.0,2008,184000
1582,93.0,93.0,578.0,1Story,1,Attchd,2.0,2008,180000
1583,85.0,85.0,600.0,SLvl,1,Attchd,2.0,2008,175000
1584,82.0,82.0,467.0,1Story,1,Attchd,2.0,2008,232500
1585,,,435.0,1Story,0,Attchd,2.0,2008,195000
1586,85.0,85.0,749.0,2Story,2,Attchd,3.0,2008,305000
1587,79.0,79.0,520.0,1Story,1,Attchd,2.0,2008,298751
1588,85.0,85.0,892.0,1Story,1,Attchd,3.0,2008,370000
1589,97.0,97.0,784.0,SFoyer,0,Attchd,4.0,2008,209200
1590,78.0,78.0,784.0,SFoyer,0,Attchd,4.0,2008,206300
1591,77.0,77.0,0.0,1Story,0,,0.0,2008,146000
1592,32.0,32.0,392.0,1Story,0,Attchd,2.0,2008,160500
1593,150.0,150.0,850.0,SFoyer,0,2Types,3.0,2008,173000
1594,,,499.0,1Story,0,Attchd,2.0,2008,124000
1595,,,336.0,2Story,1,BuiltIn,1.0,2008,115000
1596,41.0,41.0,336.0,2Story,1,Attchd,1.0,2008,129500
1597,21.0,21.0,297.0,SFoyer,0,BuiltIn,1.0,2008,105000
1598,21.0,21.0,297.0,SLvl,1,BuiltIn,1.0,2008,94900
1599,,,257.0,1Story,0,Attchd,1.0,2008,152500
1600,21.0,21.0,0.0,2Story,0,,0.0,2008,98000
1601,21.0,21.0,0.0,SFoyer,0,,0.0,2008,81000
1602,100.0,100.0,520.0,1Story,0,Attchd,2.0,2008,113000
